t,firm_id,firm_name,inbound_units,outbound_units,open_orders
45,78,firm101,2.0,0.0,2
45,79,firm103,25.0,96.0,41
45,80,firm106,597.0,43.0,51
45,81,firm107,288.0,145.0,80
45,82,firm108,4459.0,14.0,137
45,83,firm109,475.0,394.0,72
45,84,firm110,23.0,0.0,28
45,85,firm111,104.0,0.0,15
45,86,firm113,74.0,0.0,27
45,87,firm114,322.0,148.0,43
45,88,firm115,315.0,72.0,67
45,89,firm116,262.0,64.0,27
45,90,firm117,546.0,64.0,23
45,91,firm118,127.0,0.0,33
45,92,firm119,104.0,0.0,90
45,93,firm120,12.0,0.0,25
45,94,firm121,22.0,0.0,36
45,95,firm122,0.0,0.0,36
45,96,firm123,31.0,0.0,44
45,97,firm124,58.0,15.0,34
45,98,firm125,10.0,0.0,36
45,99,firm126,136.0,0.0,43
45,100,firm127,0.0,0.0,14
45,101,firm130,14.0,0.0,27
45,102,firm131,21.0,0.0,12
45,103,firm132,111.0,0.0,106
45,104,firm134,18.0,15.0,34
45,105,firm135,18.0,0.0,63
45,106,firm136,0.0,0.0,29
45,107,firm137,80.0,0.0,20
45,108,firm138,18.0,5.0,21
45,109,firm140,132.0,24.0,61
45,110,firm142,72.0,12.0,74
45,111,firm143,33.0,0.0,59
45,112,firm144,0.0,0.0,25
45,113,firm145,0.0,0.0,16
45,114,firm146,8.0,0.0,28
45,115,firm147,122.0,15.0,34
45,116,firm148,4.0,0.0,29
45,117,firm149,38.0,0.0,45
46,0,firm0,0.0,0.0,0
46,1,firm1,144942.0,358760.0,34
46,2,firm2,0.0,20966.0,5
46,3,firm3,22848.0,165521.0,9
46,4,firm4,0.0,40924.0,3
46,5,firm6,78576.0,57673.0,18
46,6,firm7,10296.0,134795.0,5
46,7,firm11,0.0,30830.0,1
46,8,firm12,4944.0,13096.0,2
46,9,firm13,67292.0,77238.0,19
46,10,firm14,69108.0,151233.0,21
46,11,firm17,45798.0,5321.0,8
46,12,firm19,202873.0,67854.0,32
46,13,firm22,136896.0,320777.0,13
46,14,firm23,337465.0,66333.0,48
46,15,firm24,18.0,172594.0,13
46,16,firm26,55856.0,193273.0,14
46,17,firm27,0.0,0.0,0
46,18,firm28,19222.0,4704.0,3
46,19,firm29,38895.0,7018.0,6
46,20,firm30,63145.0,10454.0,43
46,21,firm32,13636.0,12967.0,15
46,22,firm33,4037.0,466.0,7
46,23,firm34,2292.0,948.0,18
46,24,firm36,33679.0,336.0,54
46,25,firm37,22774.0,1493.0,56
46,26,firm38,0.0,0.0,1
46,27,firm39,1326.0,416.0,13
46,28,firm41,216.0,0.0,10
46,29,firm42,0.0,856.0,1
46,30,firm43,39016.0,4824.0,5
46,31,firm45,2816.0,573.0,17
46,32,firm46,138.0,1717.0,3
46,33,firm47,0.0,0.0,7
46,34,firm48,864.0,0.0,2
46,35,firm49,77502.0,8634.0,62
46,36,firm51,51423.0,1895.0,10
46,37,firm52,7784.0,0.0,25
46,38,firm53,19248.0,1164.0,9
46,39,firm54,17850.0,964.0,12
46,40,firm55,26148.0,2360.0,17
46,41,firm56,136356.0,23498.0,40
46,42,firm57,83411.0,13272.0,36
46,43,firm58,3736.0,0.0,12
46,44,firm59,0.0,8312.0,8
46,45,firm60,2313.0,102.0,58
46,46,firm61,3300.0,361.0,5
46,47,firm62,1610.0,256.0,14
46,48,firm63,3271.0,200.0,30
46,49,firm64,4617.0,1302.0,78
46,50,firm65,5492.0,0.0,13
46,51,firm66,1664.0,86.0,52
46,52,firm67,1884.0,257.0,39
46,53,firm68,0.0,0.0,2
46,54,firm69,512.0,416.0,3
46,55,firm70,7582.0,947.0,55
46,56,firm71,9088.0,0.0,52
